family,subfamily,tribe,subtribe,genus,species,attraction_strategies
Orchidaceae,Epidendroideae,Cymbidieae,Oncidiinae,Tolumnia,Tolumnia_henekenii,1
Orchidaceae,Epidendroideae,Cymbidieae,Oncidiinae,Tolumnia,Tolumnia_lucayana,1
Orchidaceae,Epidendroideae,Cymbidieae,Oncidiinae,Tolumnia,Tolumnia_quadriloba,1
Orchidaceae,Epidendroideae,Cymbidieae,Oncidiinae,Tolumnia,Tolumnia_variegata,1
Orchidaceae,Epidendroideae,Cymbidieae,Oncidiinae,Trichocentrum,Trichocentrum_andrewsiae,1
Orchidaceae,Epidendroideae,Cymbidieae,Oncidiinae,Trichocentrum,Trichocentrum_ascendens,0
Orchidaceae,Epidendroideae,Cymbidieae,Oncidiinae,Trichocentrum,Trichocentrum_caloceras,1
Orchidaceae,Epidendroideae,Cymbidieae,Oncidiinae,Trichocentrum,Trichocentrum_candidum,1
Orchidaceae,Epidendroideae,Cymbidieae,Oncidiinae,Trichocentrum,Trichocentrum_capistratum,1
Orchidaceae,Epidendroideae,Cymbidieae,Oncidiinae,Trichocentrum,Trichocentrum_cavendishianum,0
Orchidaceae,Epidendroideae,Cymbidieae,Oncidiinae,Trichocentrum,Trichocentrum_jonesianum,0
Orchidaceae,Epidendroideae,Cymbidieae,Oncidiinae,Trichocentrum,Trichocentrum_lanceanum,1
Orchidaceae,Epidendroideae,Cymbidieae,Oncidiinae,Trichocentrum,Trichocentrum_luridum,1
Orchidaceae,Epidendroideae,Cymbidieae,Oncidiinae,Trichocentrum,Trichocentrum_oerstedii,1
Orchidaceae,Epidendroideae,Cymbidieae,Oncidiinae,Trichocentrum,Trichocentrum_pumilum,0
Orchidaceae,Epidendroideae,Cymbidieae,Oncidiinae,Trichocentrum,Trichocentrum_stipitatum,0
Orchidaceae,Epidendroideae,Cymbidieae,Oncidiinae,Trichocentrum,Trichocentrum_tigrinum,1
Orchidaceae,Epidendroideae,Cymbidieae,Oncidiinae,Trichoceros,Trichoceros_antennifer,1
Orchidaceae,Epidendroideae,Cymbidieae,Oncidiinae,Trichopilia,Trichopilia_fragrans,1
Orchidaceae,Epidendroideae,Cymbidieae,Oncidiinae,Trichopilia,Trichopilia_leucoxantha,1
Orchidaceae,Epidendroideae,Cymbidieae,Oncidiinae,Trichopilia,Trichopilia_maculata,1
Orchidaceae,Epidendroideae,Cymbidieae,Oncidiinae,Trichopilia,Trichopilia_rostrata,1
Orchidaceae,Epidendroideae,Cymbidieae,Oncidiinae,Trichopilia,Trichopilia_subulata,1
Orchidaceae,Epidendroideae,Cymbidieae,Oncidiinae,Trizeuxis,Trizeuxis_falcata,0
Orchidaceae,Epidendroideae,Cymbidieae,Oncidiinae,Warmingia,Warmingia_eugenii,1
Orchidaceae,Epidendroideae,Cymbidieae,Oncidiinae,Zelenkoa,Zelenkoa_onusta,1
Orchidaceae,Epidendroideae,Cymbidieae,Oncidiinae,Zygostates,Zygostates_alleniana,0
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Catasetum,Catasetum_ariquemense,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Catasetum,Catasetum_atratum,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Catasetum,Catasetum_barbatum,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Catasetum,Catasetum_bicolor,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Catasetum,Catasetum_cernuum,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Catasetum,Catasetum_complanatum,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Catasetum,Catasetum_confusum,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Catasetum,Catasetum_costatum,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Catasetum,Catasetum_denticulatum,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Catasetum,Catasetum_discolor,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Catasetum,Catasetum_expansum,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Catasetum,Catasetum_ferox,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Catasetum,Catasetum_fimbriatum,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Catasetum,Catasetum_fragrans,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Catasetum,Catasetum_galeritum,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Catasetum,Catasetum_gladiatorium,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Catasetum,Catasetum_globiflorum,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Catasetum,Catasetum_hookeri,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Catasetum,Catasetum_hopkinsonianum,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Catasetum,Catasetum_incurvum,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Catasetum,Catasetum_integerrimum,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Catasetum,Catasetum_juruenense,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Catasetum,Catasetum_laminatum,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Catasetum,Catasetum_longifolium,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Catasetum,Catasetum_luridum,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Catasetum,Catasetum_macrocarpum,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Catasetum,Catasetum_macroglossum,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Catasetum,Catasetum_maculatum,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Catasetum,Catasetum_maranhense,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Catasetum,Catasetum_ochraceum,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Catasetum,Catasetum_osculatum,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Catasetum,Catasetum_parguazense,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Catasetum,Catasetum_pendulum,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Catasetum,Catasetum_pileatum,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Catasetum,Catasetum_planiceps,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Catasetum,Catasetum_pulchrum,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Catasetum,Catasetum_purum,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Catasetum,Catasetum_reichenbachianum,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Catasetum,Catasetum_rondonense,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Catasetum,Catasetum_saccatum,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Catasetum,Catasetum_sanguineum,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Catasetum,Catasetum_schmidtianum,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Catasetum,Catasetum_schunkei,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Catasetum,Catasetum_semicirculatum,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Catasetum,Catasetum_socco,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Catasetum,Catasetum_tabulare,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Catasetum,Catasetum_tenebrosum,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Catasetum,Catasetum_thompsonii,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Catasetum,Catasetum_trulla,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Catasetum,Catasetum_uncatum,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Catasetum,Catasetum_viridiflavum,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Clowesia,Clowesia_dodsoniana,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Clowesia,Clowesia_russelliana,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Clowesia,Clowesia_thylaciochila,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Clowesia,Clowesia_warczewitzii,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Cyanaeorchis,Cyanaeorchis_arundinae,0
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Cycnoches,Cycnoches_aureum,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Cycnoches,Cycnoches_chlorochilon,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Cycnoches,Cycnoches_dianae,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Cycnoches,Cycnoches_ergotonianum,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Cycnoches,Cycnoches_guttulatum,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Cycnoches,Cycnoches_haagii,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Cycnoches,Cycnoches_lehmannii,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Cycnoches,Cycnoches_loddigesii,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Cycnoches,Cycnoches_maculatum,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Cycnoches,Cycnoches_pentadactylon,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Cycnoches,Cycnoches_peruviana,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Cycnoches,Cycnoches_ventricosum,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Cycnoches,Cycnoches_warszewiczii,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Dressleria,Dressleria_dilecta,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Dressleria,Dressleria_eburnea,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Dressleria,Dressleria_helleri,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Dressleria,Dressleria_kerryae,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Dressleria,Dressleria_suavis,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Galeandra,Galeandra_devoniana,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Galeandra,Galeandra_macroplectra,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Galeandra,Galeandra_magnicolumna,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Galeandra,Galeandra_stangeana,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Grobya,Grobya_amherstiae,0
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Mormodes,Mormodes_atropurpurea,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Mormodes,Mormodes_buccinator,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Mormodes,Mormodes_cartonii,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Mormodes,Mormodes_colossus,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Mormodes,Mormodes_flavida,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Mormodes,Mormodes_ignea,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Mormodes,Mormodes_lineata,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Mormodes,Mormodes_maculata,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Mormodes,Mormodes_pardalinata,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Mormodes,Mormodes_powellii,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Mormodes,Mormodes_uncia,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Mormodes,Mormodes_vernixium,1
Orchidaceae,Epidendroideae,Cymbideae,Coeliopsidinae,Coeliopsis,Coeliopsis_hyacinthosma,1
Orchidaceae,Epidendroideae,Cymbideae,Coeliopsidinae,Lycomormium,Lycomormium_fiskei,1
Orchidaceae,Epidendroideae,Cymbideae,Coeliopsidinae,Peristeria,Peristeria_elata,1
Orchidaceae,Epidendroideae,Cymbideae,Coeliopsidinae,Peristeria,Peristeria_lindenii,1
Orchidaceae,Epidendroideae,Cymbideae,Coeliopsidinae,Peristeria,Peristeria_pendula,1
Orchidaceae,Epidendroideae,Cymbideae,Cyrtopodiinae,Cyrtopodium,Cyrtopodium_flavum,1
Orchidaceae,Epidendroideae,Cymbideae,Cyrtopodiinae,Cyrtopodium,Cyrtopodium_hatchbachii,1
Orchidaceae,Epidendroideae,Cymbideae,Cyrtopodiinae,Cyrtopodium,Cyrtopodium_paludocolum,1
Orchidaceae,Epidendroideae,Cymbideae,Cyrtopodiinae,Cyrtopodium,Cyrtopodium_polyphyllum,1
Orchidaceae,Epidendroideae,Cymbideae,Cyrtopodiinae,Cyrtopodium,Cyrtopodium_punctatum,1
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Anguloa,Anguloa_clowesii,1
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Anguloa,Anguloa_hohenlobii,1
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Bifrenaria,Bifrenaria_harrisoniae,1
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Bifrenaria,Bifrenaria_tyrianthina,1
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Brasiliorchis,Brasiliorchis_barbosae,1
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Brasiliorchis,Brasiliorchis_chrysantha,1
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Brasiliorchis,Brasiliorchis_humilus,1
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Brasiliorchis,Brasiliorchis_kautskyi,1
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Brasiliorchis,Brasiliorchis_marginata,1
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Brasiliorchis,Brasiliorchis_phoenicanthera,1
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Brasiliorchis,Brasiliorchis_picta,1
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Brasiliorchis,Brasiliorchis_prophyrostele,1
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Camaridium,Camaridium_densum,0
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Camaridium,Camaridium_ochroleucum,0
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Camaridium,Camaridium_micranthum,0
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Heterotaxis,Heterotaxis_brasiliensis,0
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Heterotaxis,Heterotaxis_sessilis,0
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Heterotaxis,Heterotaxis_superflua,0
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Ida,Ida_cinnabarina,0
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Ida,Ida_fimbriata,0
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Ida,Ida_heynderycxii,0
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Lycaste,Lycaste_aromatica,1
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Lycaste,Lycaste_bradeorum,1
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Lycaste,Lycaste_bruncana,1
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Lycaste,Lycaste_consobrina,1
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Lycaste,Lycaste_powellii,1
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Lycaste,Lycaste_xytriophora,1
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Maxillaria,Maxillaria_bradei,0
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Maxillaria,Maxillaria_fletcheriana,1
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Maxillaria,Maxillaria_fuerstenbergiana,1
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Maxillaria,Maxillaria_grandiflora,0
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Maxillaria,Maxillaria_leucaimata,1
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Maxillaria,Maxillaria_reichenheimiana,1
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Maxillaria,Maxillaria_sanderiana,0
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Mormolyca,Mormolyca_ringens,1
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Mormolyca,Mormolyca_rufescens,0
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Ornithidium,Ornithidium_adendrobium,0
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Ornithidium,Ornithidium_pendens,0
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Rhetinantha,Rhetinantha_brasiliensis,0
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Rhetinantha,Rhetinantha_notylioglossa,0
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Scuticaria,Scuticaria_steelei,1
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Trigonidium,Trigonidium_obtusum,1
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Xylobium,Xylobium_elongatum,1
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Xylobium,Xylobium_ornatum,1
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Xylobium,Xylobium_squalens,1
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Xylobium,Xylobium_variegatum,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Acineta,Acineta_barkeri,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Acineta,Acineta_chrysantha,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Acineta,Acineta_superba,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Braemia,Braemia_vittata,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Cirrhaea,Cirrhaea_dependens,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Cirrhaea,Cirrhaea_fuscolutea,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Cirrhaea,Cirrhaea_loddigesii,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Cirrhaea,Cirrhaea_longiracemosa,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Cirrhaea,Cirrhaea_nasuta,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Cirrhaea,Cirrhaea_obtusata,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Cirrhaea,Cirrhaea_seidelii,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Coryanthes,Coryanthes_albertinae,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Coryanthes,Coryanthes_bicalcarata,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Coryanthes,Coryanthes_bruchmuelleri,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Coryanthes,Coryanthes_cataniapoënsis,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Coryanthes,Coryanthes_elegantium,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Coryanthes,Coryanthes_hunteriana,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Coryanthes,Coryanthes_kaiseriana,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Coryanthes,Coryanthes_macrantha,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Coryanthes,Coryanthes_panamensis,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Coryanthes,Coryanthes_picturata,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Coryanthes,Coryanthes_rodriguezii,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Coryanthes,Coryanthes_speciosa,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Coryanthes,Coryanthes_trifoliata,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Gongora,Gongora_armeniaca,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Gongora,Gongora_aromatica,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Gongora,Gongora_atropurpurea,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Gongora,Gongora_bufonia,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Gongora,Gongora_clavidora,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Gongora,Gongora_fulva,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Gongora,Gongora_galeata,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Gongora,Gongora_galeottiana,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Gongora,Gongora_gibba,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Gongora,Gongora_grossa,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Gongora,Gongora_hirtzii,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Gongora,Gongora_horichiana,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Gongora,Gongora_maculata,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Gongora,Gongora_powellii,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Gongora,Gongora_quinquenervis,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Gongora,Gongora_scaphephorus,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Gongora,Gongora_tracyana,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Gongora,Gongora_tricolor,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Gongora,Gongora_truncata,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Gongora,Gongora_unicolor,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Houlletia,Houlletia_brocklehurstiana,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Houlletia,Houlletia_odoratissima,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Houlletia,Houlletia_tigrina,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Kegeliella,Kegeliella_atropilosa,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Kegeliella,Kegeliella_houtteana,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Kegeliella,Kegeliella_kupperi,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Lacaena,Lacaena_bicolor,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Lacaena,Lacaena_spectabilis,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Paphinia,Paphinia_cristata,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Paphinia,Paphinia_herrerae,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Paphinia,Paphinia_subclausa,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Polycycnis,Polycycnis_grandiflora,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Polycycnis,Polycycnis_gratiosa,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Polycycnis,Polycycnis_muscifera,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Schlimia,Schlimia_alpina,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Sievekingia,Sievekingia_butcheri,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Sievekingia,Sievekingia_fimbriata,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Sievekingia,Sievekingia_hirtzii,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Sievekingia,Sievekingia_jenmanii,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Sievekingia,Sievekingia_reichenbachiana,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Sievekingia,Sievekingia_rhonhofiae,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Sievekingia,Sievekingia_suavis,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Soterosanthus,Soterosanthus_shepheardii,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Stanhopea,Stanhopea_anfracta,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Stanhopea,Stanhopea_annulata,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Stanhopea,Stanhopea_candida,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Stanhopea,Stanhopea_cirrhata,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Stanhopea,Stanhopea_connata,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Stanhopea,Stanhopea_costaricensis,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Stanhopea,Stanhopea_ecornuta,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Stanhopea,Stanhopea_embreei,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Stanhopea,Stanhopea_florida,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Stanhopea,Stanhopea_frymirei,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Stanhopea,Stanhopea_gibbosa,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Stanhopea,Stanhopea_grandiflora,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Stanhopea,Stanhopea_graveolens,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Stanhopea,Stanhopea_impressa,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Stanhopea,Stanhopea_jenischiana,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Stanhopea,Stanhopea_maculosa,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Stanhopea,Stanhopea_oculata,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Stanhopea,Stanhopea_panamensis,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Stanhopea,Stanhopea_pulla,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Stanhopea,Stanhopea_radiosa,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Stanhopea,Stanhopea_reichenbachiana,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Stanhopea,Stanhopea_saccata,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Stanhopea,Stanhopea_tigrina,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Stanhopea,Stanhopea_tricornis,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Stanhopea,Stanhopea_wardii,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Stanhopea,Stanhopea_warscewicziana,1
Orchidaceae,Epidendroideae,Cymbideae,Zygopetalinae,Benzingia,Benzingia_reichenbachiana,1
Orchidaceae,Epidendroideae,Cymbideae,Zygopetalinae,Chaubardia,Chaubardia_heteroclita,1
Orchidaceae,Epidendroideae,Cymbideae,Zygopetalinae,Chaubardiella,Chaubardiella_tigrina,1
Orchidaceae,Epidendroideae,Cymbideae,Zygopetalinae,Chondroscaphe,Chondroscaphe_bicolor,1
