family,subfamily,tribe,subtribe,genus,species,terrestrial,epiphytic,tropic,subtropic,temperate,pollination_vectors
Orchidaceae,Orchidoideae,Diurideae,Theylymitrinae,Thelymitra,Thelymitra_media,1,0,0,0,1,0
Orchidaceae,Orchidoideae,Diurideae,Theylymitrinae,Thelymitra,Thelymitra_mucida,1,0,0,1,1,0
Orchidaceae,Orchidoideae,Diurideae,Theylymitrinae,Thelymitra,Thelymitra_nervosa,1,0,0,0,0,0
Orchidaceae,Orchidoideae,Diurideae,Theylymitrinae,Thelymitra,Thelymitra_nuda,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Diurideae,Theylymitrinae,Thelymitra,Thelymitra_odorata,1,0,0,0,0,0
Orchidaceae,Orchidoideae,Diurideae,Theylymitrinae,Thelymitra,Thelymitra_orientalis,1,0,0,0,1,0
Orchidaceae,Orchidoideae,Diurideae,Theylymitrinae,Thelymitra,Thelymitra_pallifructus,1,0,0,1,1,0
Orchidaceae,Orchidoideae,Diurideae,Theylymitrinae,Thelymitra,Thelymitra_pauciflora,1,0,0,0,0,0
Orchidaceae,Orchidoideae,Diurideae,Theylymitrinae,Thelymitra,Thelymitra_planicola,1,0,0,1,1,0
Orchidaceae,Orchidoideae,Diurideae,Theylymitrinae,Thelymitra,Thelymitra_reflexa,1,0,0,0,1,0
Orchidaceae,Orchidoideae,Diurideae,Theylymitrinae,Thelymitra,Thelymitra_rubricaulis,1,0,0,0,1,0
Orchidaceae,Orchidoideae,Diurideae,Theylymitrinae,Thelymitra,Thelymitra_silena,1,0,0,0,1,0
Orchidaceae,Orchidoideae,Diurideae,Theylymitrinae,Thelymitra,Thelymitra_uliginosa,1,0,0,1,1,0
Orchidaceae,Orchidoideae,Diurideae,Theylymitrinae,Thelymitra,Thelymitra_venosa,1,0,0,0,1,0
Orchidaceae,Orchidoideae,Diurideae,Theylymitrinae,Thelymitra,Thelymitra_vulgaris,1,0,0,1,0,0
Orchidaceae,Orchidoideae,Orchideae,Brownleeinae,Brownleea,Brownleea_coerulea,1,0,1,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Brownleeinae,Brownleea,Brownleea_galpinii,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Brownleeinae,Brownleea,Brownleea_macroceras,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Brownleeinae,Brownleea,Brownleea_parviflora,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Brownleeinae,Disperis,Disperis_bolusiana,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Brownleeinae,Disperis,Disperis_capensis,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Brownleeinae,Disperis,Disperis_cardiophora,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Brownleeinae,Disperis,Disperis_fannineae,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Brownleeinae,Disperis,Disperis_oppositifolia,1,0,1,0,0,0
Orchidaceae,Orchidoideae,Orchideae,Brownleeinae,Disperis,Disperis_oxyglossa,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Brownleeinae,Disperis,Disperis_purpurata,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Brownleeinae,Disperis,Disperis_renibractea,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Brownleeinae,Disperis,Disperis_stenoplectron,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Brownleeinae,Disperis,Disperis_tripetaloides,1,0,1,0,0,0
Orchidaceae,Orchidoideae,Orchideae,Brownleeinae,Disperis,Disperis_tysonii,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Brownleeinae,Disperis,Disperis_villosa,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Brownleeinae,Disperis,Disperis_wealei,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Ceratandra,Ceratandra_atrata,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Ceratandra,Ceratandra_bicolor,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Ceratandra,Ceratandra_globosa,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Ceratandra,Ceratandra_grandiflora,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Ceratandra,Ceratandra_harveyana,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Corycium,Corycium_bicolorum,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Corycium,Corycium_carnosum,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Corycium,Corycium_crispum,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Corycium,Corycium_deflexum,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Corycium,Corycium_dracomontanum,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Corycium,Corycium_flanaganii,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Corycium,Corycium_ingeanum,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Corycium,Corycium_orobanchoides,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Evotella,Evotella_rubiginosa,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Pterygodium,Pterygodium_acutifolium,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Pterygodium,Pterygodium_alatum,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Pterygodium,Pterygodium_caffrum,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Pterygodium,Pterygodium_catholicum,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Pterygodium,Pterygodium_cooperi,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Pterygodium,Pterygodium_cruciferum,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Pterygodium,Pterygodium_hallii,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Pterygodium,Pterygodium_hastatum,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Pterygodium,Pterygodium_inversum,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Pterygodium,Pterygodium_leucanthum,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Pterygodium,Pterygodium_magnum,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Pterygodium,Pterygodium_newdigateae,1,0,0,1,0,0
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Pterygodium,Pterygodium_pentherianum,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Pterygodium,Pterygodium_platypetalum,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Pterygodium,Pterygodium_schelpei,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Pterygodium,Pterygodium_volucris,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Anacamptis,Anacamptis_boryi,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Anacamptis,Anacamptis_collina,1,0,0,1,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Anacamptis,Anacamptis_coriophora,1,0,0,1,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Anacamptis,Anacamptis_coriophora_ssp_fragrans,1,0,0,1,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Anacamptis,Anacamptis_israelitica,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Anacamptis,Anacamptis_laxiflora,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Anacamptis,Anacamptis_morio,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Anacamptis,Anacamptis_palustris,1,0,0,1,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Anacamptis,Anacamptis_papilionacea,1,0,0,1,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Anacamptis,Anacamptis_pyramidalis,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Bonatea,Bonatea_cassidea,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Bonatea,Bonatea_polypodantha,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Bonatea,Bonatea_speciosa,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Brachycorythis,Brachycorythis_conica,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Dactylorhiza,Dactylorhiza_aristata,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Dactylorhiza,Dactylorhiza_elata,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Dactylorhiza,Dactylorhiza_fuchsii,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Dactylorhiza,Dactylorhiza_hatagirea,1,0,0,1,0,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Dactylorhiza,Dactylorhiza_incarnata,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Dactylorhiza,Dactylorhiza_lapponica,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Dactylorhiza,Dactylorhiza_maculata,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Dactylorhiza,Dactylorhiza_majalis,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Dactylorhiza,Dactylorhiza_ochroleuca,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Dactylorhiza,Dactylorhiza_praetermissa,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Dactylorhiza,Dactylorhiza_romana,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Dactylorhiza,Dactylorhiza_sambucina,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Dactylorhiza,Dactylorhiza_sphagnicola,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Dactylorhiza,Dactylorhiza_sudetica,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Dactylorhiza,Dactylorhiza_transsilvanica,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Dactylorhiza,Dactylorhiza_viridis,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Galearis,Galearis_diantha,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Galearis,Galearis_huanglongensis,1,0,0,0,0,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Galearis,Galearis_rotundifolia,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Galearis,Galearis_spectabilis,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Gymnadenia,Gymnadenia_austriaca,1,0,0,0,1,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Gymnadenia,Gymnadenia_cenisia,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Gymnadenia,Gymnadenia_conopsea,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Gymnadenia,Gymnadenia_corneliana,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Gymnadenia,Gymnadenia_lithopolitanica,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Gymnadenia,Gymnadenia_nigra,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Gymnadenia,Gymnadenia_odoratissima,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Gymnadenia,Gymnadenia_rhellicani,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Gymnadenia,Gymnadenia_rubra,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Gymnadenia,Gymnadenia_runei,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Gymnadenia,Gymnadenia_widderi,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Habenaria,Habenaria_amalfitana,1,0,1,0,0,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Habenaria,Habenaria_davidii,1,0,1,0,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Habenaria,Habenaria_decaryana,1,0,1,0,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Habenaria,Habenaria_epipactidea,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Habenaria,Habenaria_foliosa,1,0,1,0,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Habenaria,Habenaria_fordii,1,0,1,0,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Habenaria,Habenaria_glaucifolia,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Habenaria,Habenaria_gourlieana,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Habenaria,Habenaria_hexaptera,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Habenaria,Habenaria_johannensis,1,0,1,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Habenaria,Habenaria_limprichtii,1,0,1,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Habenaria,Habenaria_macronectar,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Habenaria,Habenaria_malintana,1,0,1,0,0,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Habenaria,Habenaria_megapotamensis,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Habenaria,Habenaria_mesodactyla,1,0,1,0,0,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Habenaria,Habenaria_monorrhiza,1,0,1,0,0,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Habenaria,Habenaria_montevidensis,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Habenaria,Habenaria_parviflora,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Habenaria,Habenaria_paulistana,1,0,1,0,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Habenaria,Habenaria_pleiophylla,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Habenaria,Habenaria_praealta,1,0,1,0,0,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Habenaria,Habenaria_radiata,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Habenaria,Habenaria_repens,1,0,1,0,0,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Habenaria,Habenaria_rhodocheila,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Habenaria,Habenaria_rodeiensis,1,0,1,0,0,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Habenaria,Habenaria_rupicola,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Habenaria,Habenaria_sagittifera,1,0,1,0,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Habenaria,Habenaria_sigillum,1,0,1,0,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Habenaria,Habenaria_tridactylites,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Hemipilia,Hemipilia_flabellata,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Herminium,Herminium_monorchis,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Himantoglossum,Himantoglossum_adriaticum,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Himantoglossum,Himantoglossum_caprinum,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Himantoglossum,Himantoglossum_comperianum,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Himantoglossum,Himantoglossum_hircinum,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Himantoglossum,Himantoglossum_jankae,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Himantoglossum,Himantoglossum_metlesicsianum,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Himantoglossum,Himantoglossum_robertianum,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Neotinea,Neotinea_maculata,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Neotinea,Neotinea_tridentata,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Neotinea,Neotinea_ustulata,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_aegaea,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_aegirtica,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_aesculapii,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_africana,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_alasiatica,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_annae1,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_algarvensis,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_annae2,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_apifera,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_apiformis,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_apollonae,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_aprilia,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_apulica,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_arachnitiformis,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_araneola,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_archipelagi,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_argentaria,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_argolica,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_ariadnae,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_arnoldii,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_atlantica,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_attaviria,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_attica,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_aurelia,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_aveyronensis,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_aymoninii,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_balearica,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_basilissa,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_battandieri,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_benacensis,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_bertolonii,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_bertoloniiformis,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_biancae,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_bilunulata,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_biscutella,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_blitopertha,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_bombyliflora,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_bornmuelleri,1,0,0,1,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_bucephala,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_caesiella,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_calocaerina,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_calypsus,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_candica,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_catalaunica,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_celiensis,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_cerastes,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_ceto,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_chestermanii,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_cilentana,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_cilicica,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_ciliata,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_cinereophila,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_colossaea,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_corsica,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_cornuta,1,0,0,0,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_cornutula,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_crabronifera,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_crassicornis,1,0,0,0,0,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_creberrima,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_cressa,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_cretensis,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_cretica,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_creticola,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_delforgei,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_delphinensis,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_dianica,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_discors,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_drumana,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_dyctinnae,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_dyris,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_elatior,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_elegans,1,0,0,1,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_eleonorae,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_episcopalis,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_exaltata,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_explanata,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_fabrella,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_ferrum-equinum,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_flavicans,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_flavomarginata,1,0,0,1,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_fleischmannii,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_fuciflora,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_funerea,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_fusca,1,0,0,1,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_fusca_II,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_fusca_III,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_gackiae,1,0,0,0,1,1
